2015-04-11 08:42:19.981 [main] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization started
2015-04-12 13:07:19.563 [Scanner-0] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/uiDelete],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.zm.common.action.CommonJson com.zm.mw.action.admin.UiController.delete(java.lang.Integer)
2015-04-12 13:07:19.563 [Scanner-0] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/uiSearch],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.zm.mw.action.admin.UiController.search(com.zm.common.pagination.BasePagination<com.zm.mw.entity.Ui>,org.springframework.ui.Model) throws com.zm.common.exception.ZmException
2015-04-12 13:07:19.563 [Scanner-0] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/uiEditSave],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.zm.mw.action.admin.UiController.editSave(com.zm.mw.entity.Ui,org.springframework.ui.Model)
2015-04-12 13:07:19.563 [Scanner-0] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/uiEdit],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.zm.mw.action.admin.UiController.edit(java.lang.Integer,org.springframework.ui.Model) throws com.zm.common.exception.ZmException
2015-04-12 13:07:19.563 [Scanner-0] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/userSearch],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.zm.mw.action.admin.UserController.search(com.zm.common.pagination.BasePagination<com.zm.user.entity.Oauth>,org.springframework.ui.Model)
2015-04-12 13:07:19.563 [Scanner-0] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[//index],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.zm.mw.action.IndexController.index()
2015-04-12 13:07:19.563 [Scanner-0] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[//login],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.zm.mw.action.IndexController.login()
2015-04-12 13:07:19.563 [Scanner-0] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[//recommend],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.zm.mw.action.IndexController.recommend()
2015-04-12 13:07:19.563 [Scanner-0] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[//wxgroup],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.zm.mw.action.IndexController.wxgroup()
2015-04-12 13:07:19.563 [Scanner-0] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/face/rest],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.zm.common.face.BaseResponse com.zm.common.action.face.FaceController.rest(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
2015-04-12 13:07:19.563 [Scanner-0] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/facedebug],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.zm.common.action.face.FaceDebugController.debug(org.springframework.ui.Model)
2015-04-12 13:07:19.563 [Scanner-0] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[//upload],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.zm.common.action.CommonJson com.zm.common.action.UploadController.upload(org.springframework.web.multipart.MultipartFile)
2015-04-12 13:07:19.922 [Scanner-0] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 4236 ms
2015-04-12 13:07:20.016 [Scanner-0] INFO  o.s.web.servlet.DispatcherServlet - FrameworkServlet 'spring-mvc': initialization started
2015-04-12 13:07:20.026 [Scanner-0] INFO  o.s.w.c.s.XmlWebApplicationContext - Refreshing WebApplicationContext for namespace 'spring-mvc-servlet': startup date [Sun Apr 12 13:07:20 CST 2015]; parent: Root WebApplicationContext
2015-04-12 13:07:20.026 [Scanner-0] INFO  o.s.web.servlet.DispatcherServlet - FrameworkServlet 'spring-mvc': initialization completed in 2 ms
2015-04-12 13:08:03.698 [Scanner-0] INFO  o.s.w.c.s.XmlWebApplicationContext - Closing WebApplicationContext for namespace 'spring-mvc-servlet': startup date [Sun Apr 12 13:07:20 CST 2015]; parent: Root WebApplicationContext
2015-04-12 13:08:03.699 [Scanner-0] INFO  o.s.w.c.s.XmlWebApplicationContext - Closing Root WebApplicationContext: startup date [Sun Apr 12 13:07:15 CST 2015]; root of context hierarchy
2015-04-12 13:08:05.772 [Scanner-0] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization started
2015-04-12 13:08:05.835 [Scanner-0] INFO  o.s.w.c.s.XmlWebApplicationContext - Refreshing Root WebApplicationContext: startup date [Sun Apr 12 13:08:05 CST 2015]; root of context hierarchy
2015-04-12 13:08:05.866 [Scanner-0] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from URL [file:/D:/devzm/workspace/mw/common/zmCommon/target/classes/com/zm/common/spring-zmCommon.xml]
2015-04-12 13:08:06.147 [Scanner-0] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from URL [file:/D:/devzm/workspace/mw/common/zmUser/target/classes/com/zm/user/spring-security.xml]
2015-04-12 13:08:06.179 [Scanner-0] INFO  o.s.s.core.SpringSecurityCoreVersion - You are running with Spring Security Core 3.2.4.RELEASE
2015-04-12 13:08:06.179 [Scanner-0] INFO  o.s.s.c.SecurityNamespaceHandler - Spring Security 'config' module version is 3.2.4.RELEASE
2015-04-12 13:08:06.257 [Scanner-0] INFO  o.s.s.c.h.HttpSecurityBeanDefinitionParser - Checking sorted filter chain: [Root bean: class [org.springframework.security.web.context.SecurityContextPersistenceFilter]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 200, Root bean: class [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 400, Root bean: class [org.springframework.security.web.authentication.logout.LogoutFilter]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 700, <org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter#0>, order = 1100, Root bean: class [org.springframework.security.web.authentication.www.BasicAuthenticationFilter]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 1500, Root bean: class [org.springframework.security.web.savedrequest.RequestCacheAwareFilter]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 1600, Root bean: class [org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 1700, Root bean: class [org.springframework.security.web.authentication.AnonymousAuthenticationFilter]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 2000, Root bean: class [org.springframework.security.web.session.SessionManagementFilter]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 2100, Root bean: class [org.springframework.security.web.access.ExceptionTranslationFilter]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 2200, <zmFilter>, order = 2299, <org.springframework.security.web.access.intercept.FilterSecurityInterceptor#0>, order = 2300]
2015-04-12 13:08:06.272 [Scanner-0] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from URL [file:/D:/devzm/workspace/mw/mawu/mwWeb/target/classes/com/zm/mw/spring-mwWeb.xml]
2015-04-12 13:08:06.538 [Scanner-0] INFO  c.z.c.c.PropertyPlaceholderConfigurer - Loading properties file from URL [file:/D:/devzm/workspace/mw/common/zmCommon/target/classes/com/zm/common/zmCommon.properties]
2015-04-12 13:08:06.538 [Scanner-0] INFO  c.z.c.c.PropertyPlaceholderConfigurer - Loading properties file from URL [file:/D:/devzm/workspace/mw/mawu/mwWeb/target/classes/com/zm/mw/mwWeb.properties]
2015-04-12 13:08:06.538 [Scanner-0] INFO  c.z.c.c.PropertyPlaceholderConfigurer - Loading properties file from URL [file:/D:/devzm/workspace/mw/mawu/mwWeb/target/classes/com/zm/mw/mwWeb.dev.properties]
2015-04-12 13:08:06.538 [Scanner-0] INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2015-04-12 13:08:07.101 [Scanner-0] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {4.0.5.Final}
2015-04-12 13:08:07.110 [Scanner-0] INFO  org.hibernate.Version - HHH000412: Hibernate Core {4.3.6.Final}
2015-04-12 13:08:07.110 [Scanner-0] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2015-04-12 13:08:07.110 [Scanner-0] INFO  org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
2015-04-12 13:08:07.751 [Scanner-0] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2015-04-12 13:08:07.767 [Scanner-0] INFO  o.h.e.j.internal.LobCreatorBuilder - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
2015-04-12 13:08:07.954 [Scanner-0] INFO  o.h.e.t.i.TransactionFactoryInitiator - HHH000399: Using default transaction strategy (direct JDBC transactions)
2015-04-12 13:08:07.970 [Scanner-0] INFO  o.h.h.i.a.ASTQueryTranslatorFactory - HHH000397: Using ASTQueryTranslatorFactory
2015-04-12 13:08:08.126 [Scanner-0] WARN  o.h.c.e.AbstractEhcacheRegionFactory - HHH020003: Could not find a specific ehcache configuration for cache named [com.zm.mw.entity.SearchWords]; using defaults.
2015-04-12 13:08:08.227 [Scanner-0] WARN  o.h.c.e.AbstractEhcacheRegionFactory - HHH020003: Could not find a specific ehcache configuration for cache named [com.zm.mw.entity.Suggestion]; using defaults.
2015-04-12 13:08:08.227 [Scanner-0] WARN  o.h.c.e.AbstractEhcacheRegionFactory - HHH020003: Could not find a specific ehcache configuration for cache named [com.zm.mw.entity.Ui]; using defaults.
2015-04-12 13:08:08.242 [Scanner-0] WARN  o.h.c.e.AbstractEhcacheRegionFactory - HHH020003: Could not find a specific ehcache configuration for cache named [com.zm.mw.entity.UiCategory]; using defaults.
2015-04-12 13:08:08.242 [Scanner-0] WARN  o.h.c.e.AbstractEhcacheRegionFactory - HHH020003: Could not find a specific ehcache configuration for cache named [com.zm.user.entity.Oauth]; using defaults.
2015-04-12 13:08:08.258 [Scanner-0] WARN  o.h.c.e.AbstractEhcacheRegionFactory - HHH020003: Could not find a specific ehcache configuration for cache named [com.zm.user.entity.User]; using defaults.
2015-04-12 13:08:08.258 [Scanner-0] WARN  o.h.c.e.AbstractEhcacheRegionFactory - HHH020003: Could not find a specific ehcache configuration for cache named [com.zm.mw.entity.Favorite]; using defaults.
2015-04-12 13:08:08.492 [Scanner-0] INFO  o.s.o.h.HibernateTransactionManager - Using DataSource [com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 1, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> true, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, dataSourceName -> 1hgf8jl981bqc3fm15f6t2n|1638c6ca, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.jdbc.Driver, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, identityToken -> 1hgf8jl981bqc3fm15f6t2n|1638c6ca, idleConnectionTestPeriod -> 1800, initialPoolSize -> 2, jdbcUrl -> jdbc:mysql://182.254.215.124:3006/mwdb_dev?autoReconnect=true&useUnicode=true&characterEncoding=UTF-8&zeroDateTimeBehavior=convertToNull, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 120, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 50, maxStatements -> 1000, maxStatementsPerConnection -> 0, minPoolSize -> 2, numHelperThreads -> 3, numThreadsAwaitingCheckoutDefaultUser -> 0, preferredTestQuery -> null, properties -> {user=******, password=******}, propertyCycle -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false ]] of Hibernate SessionFactory for HibernateTransactionManager
2015-04-12 13:08:08.961 [Scanner-0] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: protected static int com.zm.common.pagination.BasePagination.default_limit
2015-04-12 13:08:09.164 [Scanner-0] WARN  o.s.s.w.a.i.FilterSecurityInterceptor - Could not validate configuration attributes as the SecurityMetadataSource did not return any attributes from getAllConfigAttributes()
2015-04-12 13:08:09.173 [Scanner-0] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.SecurityContextPersistenceFilter@3d4fe2e8, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@162ae2c, org.springframework.security.web.authentication.logout.LogoutFilter@b6b755b, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@47b3c44a, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@5a926f6, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@11aeeba1, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@413f9562, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@18f7889b, org.springframework.security.web.session.SessionManagementFilter@54a593e5, org.springframework.security.web.access.ExceptionTranslationFilter@32b08933, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@f198e82, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@2b8e7caa]
2015-04-12 13:08:09.204 [Scanner-0] INFO  o.s.s.c.h.DefaultFilterChainValidator - Checking whether login URL '/login.htm' is accessible with your configuration
2015-04-12 13:08:09.626 [Scanner-0] WARN  o.s.s.c.h.DefaultFilterChainValidator - Possible error: Filters at position 10 and 11 are both instances of org.springframework.security.web.access.intercept.FilterSecurityInterceptor
2015-04-12 13:08:09.689 [net.sf.ehcache.CacheManager@64e9379a] INFO  net.sf.ehcache.util.UpdateChecker - New update(s) found: 2.4.7 [http://www.terracotta.org/confluence/display/release/Release+Notes+Ehcache+Core+2.4]. Please check http://ehcache.org for the latest version.
2015-04-12 13:08:09.767 [Scanner-0] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/index],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.zm.mw.action.admin.IndexAdminController.index()
2015-04-12 13:08:09.767 [Scanner-0] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/userPassword],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.zm.mw.action.admin.PasswordController.password(java.lang.String,java.lang.String,java.lang.String,org.springframework.ui.Model)
2015-04-12 13:08:09.767 [Scanner-0] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/searchWordsSearch],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.zm.mw.action.admin.SearchWordsController.search(com.zm.common.pagination.BasePagination<com.zm.mw.entity.SearchWords>,org.springframework.ui.Model) throws com.zm.common.exception.ZmException
2015-04-12 13:08:09.767 [Scanner-0] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/suggestionRead],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.zm.common.action.CommonJson com.zm.mw.action.admin.SuggestionController.read(java.lang.Integer,org.springframework.ui.Model) throws com.zm.common.exception.ZmException
2015-04-12 13:08:09.767 [Scanner-0] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/suggestionSearch],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.zm.mw.action.admin.SuggestionController.search(com.zm.common.pagination.BasePagination<com.zm.mw.entity.Suggestion>,org.springframework.ui.Model) throws com.zm.common.exception.ZmException
2015-04-12 13:08:09.767 [Scanner-0] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/uiCategoryDelete],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.zm.common.action.CommonJson com.zm.mw.action.admin.UiCategoryController.delete(java.lang.Integer)
2015-04-12 13:08:09.767 [Scanner-0] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/uiCategorySearch],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.zm.mw.action.admin.UiCategoryController.search(org.springframework.ui.Model) throws com.zm.common.exception.ZmException
2015-04-12 13:08:09.767 [Scanner-0] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/uiCategoryEditSave],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.zm.mw.action.admin.UiCategoryController.editSave(com.zm.mw.entity.UiCategory,org.springframework.ui.Model)
2015-04-12 13:08:09.767 [Scanner-0] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/uiCategoryExchange],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.zm.common.action.CommonJson com.zm.mw.action.admin.UiCategoryController.exchange(java.lang.Integer,java.lang.Boolean)
2015-04-12 13:08:09.767 [Scanner-0] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/uiCategoryEdit],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.zm.mw.action.admin.UiCategoryController.edit(java.lang.Integer,org.springframework.ui.Model) throws com.zm.common.exception.ZmException
2015-04-12 13:08:09.767 [Scanner-0] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/uiDelete],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.zm.common.action.CommonJson com.zm.mw.action.admin.UiController.delete(java.lang.Integer)
2015-04-12 13:08:09.767 [Scanner-0] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/uiSearch],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.zm.mw.action.admin.UiController.search(com.zm.common.pagination.BasePagination<com.zm.mw.entity.Ui>,org.springframework.ui.Model) throws com.zm.common.exception.ZmException
2015-04-12 13:08:09.767 [Scanner-0] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/uiEditSave],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.zm.mw.action.admin.UiController.editSave(com.zm.mw.entity.Ui,org.springframework.ui.Model)
2015-04-12 13:08:09.767 [Scanner-0] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/uiEdit],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.zm.mw.action.admin.UiController.edit(java.lang.Integer,org.springframework.ui.Model) throws com.zm.common.exception.ZmException
2015-04-12 13:08:09.767 [Scanner-0] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/userSearch],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.zm.mw.action.admin.UserController.search(com.zm.common.pagination.BasePagination<com.zm.user.entity.Oauth>,org.springframework.ui.Model)
2015-04-12 13:08:09.767 [Scanner-0] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[//index],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.zm.mw.action.IndexController.index()
2015-04-12 13:08:09.767 [Scanner-0] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[//login],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.zm.mw.action.IndexController.login()
2015-04-12 13:08:09.767 [Scanner-0] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[//recommend],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.zm.mw.action.IndexController.recommend()
2015-04-12 13:08:09.767 [Scanner-0] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[//wxgroup],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.zm.mw.action.IndexController.wxgroup()
2015-04-12 13:08:09.767 [Scanner-0] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/face/rest],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.zm.common.face.BaseResponse com.zm.common.action.face.FaceController.rest(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
2015-04-12 13:08:09.767 [Scanner-0] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/facedebug],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.zm.common.action.face.FaceDebugController.debug(org.springframework.ui.Model)
2015-04-12 13:08:09.767 [Scanner-0] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[//upload],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.zm.common.action.CommonJson com.zm.common.action.UploadController.upload(org.springframework.web.multipart.MultipartFile)
2015-04-12 13:08:10.111 [Scanner-0] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 4339 ms
2015-04-12 13:08:10.204 [Scanner-0] INFO  o.s.web.servlet.DispatcherServlet - FrameworkServlet 'spring-mvc': initialization started
2015-04-12 13:08:10.220 [Scanner-0] INFO  o.s.w.c.s.XmlWebApplicationContext - Refreshing WebApplicationContext for namespace 'spring-mvc-servlet': startup date [Sun Apr 12 13:08:10 CST 2015]; parent: Root WebApplicationContext
2015-04-12 13:08:10.220 [Scanner-0] INFO  o.s.web.servlet.DispatcherServlet - FrameworkServlet 'spring-mvc': initialization completed in 2 ms
2015-04-12 13:08:54.257 [Scanner-0] INFO  o.s.w.c.s.XmlWebApplicationContext - Closing WebApplicationContext for namespace 'spring-mvc-servlet': startup date [Sun Apr 12 13:08:10 CST 2015]; parent: Root WebApplicationContext
2015-04-12 13:08:54.261 [Scanner-0] INFO  o.s.w.c.s.XmlWebApplicationContext - Closing Root WebApplicationContext: startup date [Sun Apr 12 13:08:05 CST 2015]; root of context hierarchy
2015-04-12 13:08:56.289 [Scanner-0] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization started
2015-04-12 13:08:56.352 [Scanner-0] INFO  o.s.w.c.s.XmlWebApplicationContext - Refreshing Root WebApplicationContext: startup date [Sun Apr 12 13:08:56 CST 2015]; root of context hierarchy
2015-04-12 13:08:56.367 [Scanner-0] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from URL [file:/D:/devzm/workspace/mw/common/zmCommon/target/classes/com/zm/common/spring-zmCommon.xml]
2015-04-12 13:08:56.680 [Scanner-0] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from URL [file:/D:/devzm/workspace/mw/common/zmUser/target/classes/com/zm/user/spring-security.xml]
2015-04-12 13:08:56.695 [Scanner-0] INFO  o.s.s.core.SpringSecurityCoreVersion - You are running with Spring Security Core 3.2.4.RELEASE
2015-04-12 13:08:56.695 [Scanner-0] INFO  o.s.s.c.SecurityNamespaceHandler - Spring Security 'config' module version is 3.2.4.RELEASE
2015-04-12 13:08:56.727 [Scanner-0] INFO  o.s.s.c.h.HttpSecurityBeanDefinitionParser - Checking sorted filter chain: [Root bean: class [org.springframework.security.web.context.SecurityContextPersistenceFilter]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 200, Root bean: class [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 400, Root bean: class [org.springframework.security.web.authentication.logout.LogoutFilter]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 700, <org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter#0>, order = 1100, Root bean: class [org.springframework.security.web.authentication.www.BasicAuthenticationFilter]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 1500, Root bean: class [org.springframework.security.web.savedrequest.RequestCacheAwareFilter]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 1600, Root bean: class [org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 1700, Root bean: class [org.springframework.security.web.authentication.AnonymousAuthenticationFilter]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 2000, Root bean: class [org.springframework.security.web.session.SessionManagementFilter]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 2100, Root bean: class [org.springframework.security.web.access.ExceptionTranslationFilter]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 2200, <zmFilter>, order = 2299, <org.springframework.security.web.access.intercept.FilterSecurityInterceptor#0>, order = 2300]
